Track Name,Artist,name,negative,positive,anger,fear,anticipation,surprise,trust,sadness,joy,disgust,wordcount,lyrics,negative_percent,positive_percent,anger_percent,fear_percent,anticipation_percent,surprise_percent,trust_percent,sadness_percent,joy_percent,disgust_percent
Don't Wanna Know,Maroon 5,Don't Wanna Know--Maroon 5,3,7,2,0,2,0,5,0,7,3,10,"Oh hey Oh hey Oh hey  I don't wanna know, know, know, know Who's taking you home, home, home, home And loving you so, so, so, so The way I used to love you, no I don't wanna know, know, know, know Who's taking you home, home, home, home And loving you so, so, so, so The way I used to love you, oh I don't wanna know  Wasted (wasted) And the more I drink the more I think about you Oh no, no, I can't take it Baby every place I go reminds me of you  Do you think of me? Of what we used to be? Is it better now that I'm not around? My friends are actin' strange, they don't bring up your name Are you happy now? Are you happy now?  I don't wanna know, know, know, know Who's taking you home, home, home, home And loving you so, so, so, so The way I used to love you, no I don't wanna know, know, know, know Who's taking you home, home, home, home And loving you so, so, so, so The way I used to love you, oh I don't wanna know  And every time I go out, yeah I hear it from this one, I hear it from that one That you got someone new Yeah, I see but don't believe it Even in my head you're still in my bed Maybe I'm just a fool  Do you think of me? Of what we used to be? Is it better now that I'm not around? My friends are actin' strange, they don't bring up your name Are you happy now? Are you happy now?  I don't wanna know, know, know, know Who's taking you home, home, home, home And loving you so, so, so, so The way I used to love you, no I don't wanna know, know, know, know Who's taking you home, home, home, home And loving you so, so, so, so The way I used to love you, oh I don't wanna know  (Oh hey) No more ""please stop"" No more hashtag boo'd up screenshots No more tryin' make me jealous on your birthday You know just how I made you better on your birthday, oh Do he do you like this, do he woo you like this? Do he lay it down for you, touch your poona like this? Matter fact, never mind, we'll let the past be May be his right now, but your body's still me, woah  I don't wanna know, know, know, know Who's taking you home, home, home, home And loving you so, so, so, so The way I used to love you, no I don't wanna know, know, know, know Who's taking you home, home, home, home And loving you so, so, so, so The way I used to love you, oh I don't wanna know I don't wanna know, know, know, know Who's taking you home, home, home, home And loving you so, so, so, so The way I used to love you, oh I don't wanna know  Oh hey Oh hey Oh hey Oh, oh",0.3,0.7,0.2,0.0,0.2,0.0,0.5,0.0,0.7,0.3
Always Be My Baby,Mariah Carey,Always Be My Baby--Mariah Carey,13,17,2,6,12,3,6,5,13,6,34,"(Do do doop) (Do do doop do doop da dum) (Do do doop dum) (Do do doop do doop da dum)  (Do do doop) (Do do doop do doop da dum) (Do do doop dum) (Do do doop do doop da dum)  We were as one, babe For a moment in time And it seemed everlasting That you would always be mine  Now you want to be free So I'll let you fly 'Cause I know in my heart, babe Our love will never die, no  You'll always be a part of me I'm part of you indefinitely Boy, don't you know you can't escape me Ooh darling, 'cause you'll always be my baby  And we'll linger on Time can't erase a feeling this strong No way you're never gonna shake me Ooh darling, 'cause you'll always be my baby  (Do do doop) (Do do doop do doop da dum) (Do do doop dum) (Do do doop do doop da dum) Yes you will  I ain't gonna cry, no And I won't beg you to stay If you're determined to leave boy I will not stand in your way  But inevitably You'll be back again 'Cause you know in your heart, babe Our love will never end, no  You'll always be a part of me I'm part of you indefinitely Boy, don't you know you can't escape me Ooh darling, 'cause you'll always be my baby  And we'll linger on Time can't erase a feeling this strong No way you're never gonna shake me Ooh darling, 'cause you'll always be my baby  (I know that you'll be back, boy) When your days and your nights get a little bit colder (I know that) you'll be right back, baby Oh baby, believe me, it's only a matter of time, time  You'll always be a part of me I'm part of you indefinitely Boy, don't you know you can't escape me Ooh darling, 'cause you'll always be my baby  And we'll linger on (And we will linger on) Time can't erase a feeling this strong No way you're never gonna shake me (ooh baby) Ooh darling, 'cause you'll always be my baby  You'll always be a part of me I'm part of you indefinitely Boy, don't you know you can't escape me Ooh darling, 'cause you'll always be my baby  And we'll linger on Time can't erase a feeling this strong No way you're never gonna shake me Ooh darling, 'cause you'll always be my baby  (Do do doop) You and I will always be (Do do doop do doop da dum) (Do do doop dum) (Do do doop do doop da dum)  (Do do doop) You and I will always be (Do do doop do doop da dum) (Do do doop dum) (Do do doop do doop da dum)",0.38235294117647056,0.5,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.08823529411764706,0.17647058823529413,0.14705882352941177,0.38235294117647056,0.17647058823529413
"One, Two Step",Ciara,"One, Two Step--Ciara",5,17,1,1,3,1,7,0,7,1,23,"Ladies and gentlemen (ladies and gentlemen, ooowee) This is a Jazze Phizzle Productshizzle (Jazze Phizzle) Missy (Missy) The princess is here (Ooowee) (She's here) Ciara! (This beat is)  Automatic, supersonic, hypnotic, funky fresh Work my body, so melodic, this beat flows right through my chest Everybody, ma and papi, came to party, grab somebody Work your body, work your body, let me see you one, two, step (Here we go)  Rock it, don't stop it, everybody get on the floor Crank the party up, we about to get it on Let me see ya, one, two, step, I love it when ya, one, two, step Everybody, one, two, step, we about to get it on (This beat is)  Outrageous, so contagious, make you crave it (Jazze made it) So retarded, top-charted, ever since the day I started Strut my stuff and, yes, I flaunt it Goodies make the boys jump on it  No, I can't control myself Now let me do my one, two, step (Come on!)  Rock it, don't stop it, everybody get on the floor Crank the party up, we about to get it on Let me see ya, one, two, step, I love it when ya, one, two, step Everybody, one, two, step, we about to get it on (This beat is)  (We gon' drop the beat like this, ooowee)  It don't matter to me, we can dance slow (Ladies and gentlemen!) Which ever way the beat drop, our bodies will go (I like this) So swing it over here, Mr. DJ (Hey, hey) And we will, we will rock you (Oh yeah)  It don't matter to me, we can dance slow (Dance slow yeah, yeah) Which ever way the beat drop, our bodies will go (Hey, hey) So swing over here, Mr. DJ (Ladies and gentlemen) And we will, we will rock you  (I shake it like jello, make the boys say 'Hello' 'Cause they know I'm rockin' the beat I know you heard about a lot of great MC's But they ain't got nothing on me)  (Because I'm 5 foot 2, I wanna dance with you And I'm sophisticated fun I eat fillet mignon and I'm nice and young  Best believe I'm number one) (Oooh!)  Rock it, don't stop it, everybody get on the floor Crank the party up, we about to get it on Let me see ya, one, two, step, I love it when ya, one, two, step Everybody, one, two, step, we about to get it on (This beat is)  Rock it, don't stop it, everybody get on the floor Crank the party up, we about to get it on Let me see ya, one, two, step, I love it when ya, one, two, step Everybody, one, two, step, we about to get it on  (This is for the hearing impaired A Jazze Pha production)  (Ooowee! Ooowee!)",0.21739130434782608,0.7391304347826086,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.30434782608695654,0.0,0.30434782608695654,0.043478260869565216
Find Me,Kings of Leon,Find Me--Kings of Leon,2,5,0,1,2,2,2,1,2,0,7,"See you on a Western sky On the best of nights Out in the dark You always seem to come my way Come and take your shape Out in the stars I really wanna know your name See your face Know who you are Who you are  How did ya find me? How did ya find me? What are you looking for? Are you looking for How did ya find me? How did ya find me? I see your shadow knocking at my door  Waiting on the smoke to rise from behind your eyes Take me away Follow me into the wild With a twisted smile I can't escape And now I got you by my side All my life Day after day Turn to grey  How did ya find me? How did ya find me? What are you looking for? Are you looking for How did ya find me? How did ya find me? I see your shadow knocking at my door  See you in the western sky Behind your eyes I can't escape From the grey  How did ya find me? How did ya find me? What are you looking for? Are you looking for? How did ya find me? How did ya find me? I feel your shadow, What are you looking for?  How did ya find me? How did ya find me?",0.2857142857142857,0.7142857142857143,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0
True Disaster,Tove Lo,True Disaster--Tove Lo,4,7,3,4,6,2,6,3,7,3,13,"Pretty boys, they didn't teach me things I didn't know They don't have the thing that I need, but they don't know they don't You got that old thing about ya, and I can't hide my feels Pretty girls, they always die out, need another sex appeal  I said come on, zero fucks about it Come on, I know I'm gonna get hurt Come on, zero fucks about it Come on  Keep playing my heartstrings faster and faster You can be just what I want, my true disaster Keep playing my heartstrings faster and faster You can be just what I want, my true disaster  Pretty girls, they like it fancy but you don't keep it clean We get dirty and we go hard, some things we don't mean Tell me ""No one's gonna get ya"", I'm just straight up mad A fool in love rolled up beside me and you're just as bad  I said come on, zero fucks about it Come on, I know I'm gonna get hurt Come on, zero fucks about it Come on  Keep playing my heartstrings faster and faster You can be just what I want, my true disaster Keep playing my heartstrings faster and faster You can be just what I want, my true disaster  Keep playing it like Keep playing it like You keep playing it like (keep playing it like) Keep playing it like You keep playing it like I'm gonna get hurt I'm gonna get hurt Ah, come on  Keep playing my heartstrings faster and faster You can be just what I want, my true disaster Keep playing my heartstrings faster and faster (true disaster) You can be just what I want, my true disaster  Keep playing it like Keep playing it like (you keep, you keep, you keep playing it like) You keep playing it like Keep playing it like You keep playing it like",0.3076923076923077,0.5384615384615384,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.5384615384615384,0.23076923076923078
Reverend,Kings of Leon,Reverend--Kings of Leon,2,1,1,1,0,0,0,2,0,1,3,"On the lam cut down in the middle of the night Caught in a trap Crushed by the cry of a wandering man Who was never coming back  Stuck on the line spending all of his time With his back to the throne With the flash of the round everybody in town Said, ""Leave it alone.""  Just like the reverend, like the reverend on the radio Your heart will never say so Your heart will never let it go Just like the reverend, like the reverend on the radio My heart will never say so My heart will never let you go  I got caught in the middle of a hurricane fight Facing the ground Beast of the wild with a porcelain smile As it passes around  The truth in disguise from the billowing eyes Isn't working on me Don't you think you gotta give, give me something I want Give me something I need, whoa  Just like the reverend, like the reverend on the radio Your heart will never say so Your heart will never let it go Just like the reverend, like the reverend on the radio My heart will never say so My heart will never let you go  Just like the reverend, like the reverend on the radio Your heart will never say so Your heart will never let it go Just like the reverend, like the reverend on the radio My heart will never say so My heart will never let you go  Just like the reverend, like the reverend on the radio My heart will never say so My heart will never let you go",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
Around The World,Kings of Leon,Around The World--Kings of Leon,1,0,0,0,0,0,0,0,0,1,1,"My corner You'll find me every day The boys come out That's where we like to play  Wanna tag along? I said, ""No way"" One drop dead high A price you're gonna pay  Been around the world Been around the world I stormed the gates in laden pearl (Been around the world) (Been around the world) (Been around the world) (Been around the world)  All around the world All around the world I lost myself and found the girl (Been around the world) (Been around the world)  Keep dancing Like it's your last time With softened eyes Swimming in delight  When the curtain falls I'm on your scene What sweet surprise Sashay to me  Been around the world Been around the world I stormed the gates in laden pearl (Been around the world) (Been around the world) (Been around the world) (Been around the world)  All around the world All around the world I lost myself and found the girl (Been around the world) (Been around the world) (Been around the world) (Been around the world)  Take it all the way Take it all the way All the way (Been around the world) (Been around the world) (Been around the world) (Been around the world)  All around the world All around the world I lost myself and found the girl (Been around the world) (Been around the world)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Over,Kings of Leon,Over--Kings of Leon,2,5,2,0,5,4,2,1,4,1,9,"I see the grass beneath me I smell the wind and sky And think to myself, ""Don't pass me by.""  You dance in strange conditions With strangers of the night I see you're crazy and so am I  You bled out red and blue The boys of NYU They saw you coming from miles away  Nothing is quite as homey We dive each sunny day I see you Kenny, you castaway  Oh, don't say it's over Don't say is over anymore Oh, don't say it's over Don't say it's over anymore  Bright lights that make the city Quaaludes on Christmas Eve And all the good times we've ever seen  The roles we play together The slaps across my face I face the music, you write the scene  Oh, don't say it's over Don't say is over anymore Oh, don't say it's over Don't say it's over anymore  My angel hovers over The light comes crashing in I know it's how this here story ends  I'll hang around forever Until you cut me down All pressed and ready to face the crowd  Oh, don't say it's over Don't say is over anymore Oh, don't say it's over Don't say it's over anymore  Oh, don't say it's over Don't say is over anymore Oh, don't say it's over Don't say it's over anymore",0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.1111111111111111
Muchacho,Kings of Leon,Muchacho--Kings of Leon,5,14,4,3,0,1,12,4,13,2,20,"My riding partner used to work for a living He take the backseat of all that he was given He let you rise and take the fall He was my favorite friend of all  My old muchacho love to dress for each occasion Without that rocket shell taking me in the right direction Those crooked eyes that knew it all Was my favorite friend of all He was my favorite friend of all  He's wearing jean on jean Cut him some slack, Fox Pressed to the corner of the scene Just here to take stock  He'll take the chain He'll take the ball He was my favorite friend of all He was my favorite friend of all He was my favorite friend of all",0.25,0.7,0.2,0.15,0.0,0.05,0.6,0.2,0.65,0.1
May We All,Florida Georgia Line,May We All--Florida Georgia Line,6,11,2,3,13,2,8,5,7,1,26,"May we all get to grow up in our red white and blue little town Get a one star hand me down Ford to try to fix up With some part time cash from driving a tractor Find a sweet little thang, wears your ball cap backwards Kinda place you can't wait to leave but nobody does 'Cause you miss it too much  May we all know that nothing ain't cool 'til you wear the new one The sound of a quarter rollin' down a jukebox Play the Travis Tritt right above the 2Pac Hope you get lost down some road Slow rolling with the top off the back of a Bronco Buy a cold sixer with a cashed in lotto She's smilin' with her hair blowing out the window Where you 'bout to go? Yeah you learn to fly and if you can't then you just free fall May we all  May we all get to see those fields of green turn gold Watch a marching band play with the harvest moon coming up And know that fifteen minutes of famous Ain't gonna be what makes us or breaks us but We'll all be watching the TV the day that it comes  May we all know that nothing ain't cool 'til you wear the new one The sound of a quarter rollin' down a jukebox Play the Travis Tritt right above the 2Pac Hope you get lost down some road Slow rolling with the top off the back of a Bronco Buy a cold sixer with a cashed in lotto She's smilin' with her hair blowing out the window Where you 'bout to go? Yeah you learn to fly and if you can't then you just free fall May we all  May we all do a little bit better than the first time Learn a little something from the worst times Get a little stronger from the hurt times May we all get to have a chance to ride the fast one Walk away wiser when we crashed one Keep hoping that the best one is the last one  Yeah you learn to fly and if you can't then you just free fall May we all May we all May we all May we all (get to have a chance to ride the fast one) May we all (walk away wiser when we crashed one) May we all (keep hoping that the best one is the last one) (yeah the last one) Yeah you learn to fly and if you can't then you just free fall May we all",0.23076923076923078,0.4230769230769231,0.07692307692307693,0.11538461538461539,0.5,0.07692307692307693,0.3076923076923077,0.19230769230769232,0.2692307692307692,0.038461538461538464
Shout Out to My Ex,Little Mix,Shout Out to My Ex--Little Mix,3,11,2,1,3,7,7,1,5,1,19,"errie:This is a shout out to my ex Heard he in love with some other chick Yeah, yeah that hurt me, I'll admit Forget that boy, I'm over it I hope she gettin' better sex Hope she ain't fakin' it like I did, babe Took four long years to call it quits Forget that boy, I'm over it  ade:Guess I should say thank you for the 'hate yous' and the tattoos Oh baby, I'm cool by the way Ain't sure I loved you anyway Go ahead babe, I'ma live my life, my life, yeah  ll:Shout out to my ex, you're really quite the man You made my heart break and that made me who I am Here's to my ex, hey look at me now Well I, I'm all the way up, I swear you'll never bring me down Shout out to my ex, you're really quite the man You made my heart break and that made me who I am Here's to my ex, hey look at me now Well I, I'm all the way up, I swear you'll never, you'll never bring me down  esy:Oh, I deleted all your pics Then blocked your number from my phone Yeah yeah, you took all you could get But you ain't getting this love no more 'Cause now I'm living so legit  Even though you broke my heart in two, baby But I snapped right back, I'm so brand new, baby Boy, read my lips, I'm over you, over you  eigh-Anne:Guess I should say thank you for the 'hate yous' and the tattoos Oh baby, I'm cool by the way Ain't sure I loved you anyway Go ahead babe, I'ma live my life, my life, yeah  ll:Shout out to my ex, you're really quite the man You made my heart break and that made me who I am Here's to my ex, hey look at me now Well I, I'm all the way up, I swear you'll never bring me down Shout out to my ex, you're really quite the man You made my heart break and that made me who I am Here's to my ex, hey look at me now Well I, I'm all the way up, I swear you'll never, you'll never bring me down  ade:You'll never bring me down, ooh yeah  errie:Shout out to my ex, you're really quite the man You made my heart break and that made me who I am Here's to my ex, hey look at me now Well I'm all the way up, I swear you'll never, you'll never bring me down  ll:Shout out to my ex, you're really quite the man You made my heart break and that made me who I am Here's to my ex, hey look at me now Well I, I'm all the way up, I swear you'll never bring me down Shout out to my ex, you're really quite the man You made my heart break and that made me who I am Here's to my ex, hey look at me now Well I, I'm all the way up, I swear you'll never, you'll never bring me down  esy:Yeah yeah, oh oh Oh na na You'll never bring me down",0.15789473684210525,0.5789473684210527,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.05263157894736842,0.2631578947368421,0.05263157894736842
Wanna Be That Song,Brett Eldredge,Wanna Be That Song--Brett Eldredge,7,21,2,4,10,3,13,5,8,4,40,"The radio and a sundress Making my world all a mess Back corner of a cornfield Bottle tops and a true spear Pull the lever, lay the seat back laughin' You slippin' off your shoes While the dashboard speakers sing every word of that moon  I wanna be that song that gets you high Makes you dance, makes you fall That melody rewinds years Once disappear, makes time stall Wanna be those words that fill you up Pull your windows down and keeps you young Makes you believe youre right where you belong I wanna be that song I wanna be, wanna be, wanna be, wanna be that song Oh, I wanna be, I wanna, I wanna  I wanna stand with you in the third row Window booth at a bar Back pew on a Sunday pourin' out your heart When the bleachers are crowded When youre sittin' all alone When the rain is pourin' and you need something to take you home  Let me be that song that gets you high Makes you dance, makes you fall That melody rewinds years Once disappear, makes time stall Wanna be those words that fill you up Pull your windows down and keeps you young Makes you believe youre right where you belong I wanna be that song I wanna be, wanna be, wanna be, wanna be that song Oh, I wanna be, I wanna, I wanna  When youre searching the horizon When youre eyes look back When youre standing in the moment Every life has a soundtrack  Oh, I wanna be, I wanna be, oh, I wanna be I wanna be that song that gets you high Makes you dance, makes you fall That melody rewinds years Once disappear, makes time stall Wanna be those words that fill you up Pull your windows down and keeps you young Makes you believe youre right where you belong I wanna be that song  When the highways calling When the bottles dry When the sky is falling and youre asking yourself why Oh, oh, I wanna be, yeah, oh.",0.175,0.525,0.05,0.1,0.25,0.075,0.325,0.125,0.2,0.1
A-YO,Lady Gaga,A-YO--Lady Gaga,2,1,0,0,3,0,0,0,1,0,4,"A-YO, here we go  I cant wait to smoke them all Whole pack like Marlboro Blow it in your face, blow it in your face Blow it in your, blow it in your face I cant wait to rev you up Faster than you can say Ferrari Tearin up the gravel, watching you unravel Now its a party  Hey, I cant wait to cast my spell Which one youll never tell Cause I got it covered, city babies lovin Got you trippin like no other  Get up, fallin, my bodys got you peelin Light me up, Im breathin Mirror on the ceiling Im fallin, my bodys got you peelin Light me up, Im breathin Mirror on the ceiling A-YO, A-YO We smokin em all A-YO, A-YO We smokin em all A-YO, A-YO We smokin em all A-YO, A-YO  I cant wait to place four wheels Tracks burns like covered bills Spin it in your face, spin it in your face Play it in your, play it in your face  Cant wait to get you shook up Faster than you can try to hate it You can try to hate it, you can try to fake it But, baby, I laced it  Get up, fallin, my bodys got you peelin Light me up, Im breathin Mirror on the ceiling Im fallin, my bodys got you peelin Light me up, Im breathin Mirror on the ceiling A-YO, A-YO Mirror on the ceiling (We smokin em all) A-YO, A-YO Mirror on the ceiling (We smokin em all) A-YO, A-YO Mirror on the ceiling (We smokin on em all) A-YO, A-YO Look at the mirror on the ceiling  A-YO A-YO (We smokin em all) A-YO A-YO (We smokin em all)  Get, g-get, get up, fallin, my bodys got you peelin Light me up, Im breathin Mirror on the ceiling Im fallin, my bodys got you peelin Light me up, Im breathin Mirror on the ceiling A-YO, A-YO Mirror on the ceiling (We smokin em all) A-YO, A-YO Mirror on the ceiling (We smokin em all) A-YO, A-YO Mirror on the ceiling (We smokin em all) A-YO, A-YO Look at the mirror on the ceiling  A-YO, A-YO We smokin em all A-YO, A-YO We smokin em all A-YO, A-YO We smokin em all A-YO, A-YO",0.5,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0
Water Under the Bridge,Adele,Water Under the Bridge--Adele,6,4,1,3,2,0,0,3,4,1,12,"If you're not the one for me Then how come I can bring you to your knees? If you're not the one for me Why do I hate the idea of being free? And if I'm not the one for you You've gotta stop holding me the way you do Oh honey if I'm not the one for you Why have we been through what we have been through?  It's so cold out here In your wilderness I want you to be my keeper But not if you are so reckless  If you're gonna let me down, let me down gently Don't pretend that you don't want me Our love ain't water under the bridge If you're gonna let me down, let me down gently Don't pretend that you don't want me Our love ain't water under the bridge  Say that our love ain't water under the bridge  What are you waiting for? You never seem to make it through the door And who are you hiding from? It ain't no life to live like you're on the run Have I ever asked for much? The only thing that I want is your love  If you're gonna let me down, let me down gently Don't pretend that you don't want me Our love ain't water under the bridge If you're gonna let me down, let me down gently Don't pretend that you don't want me Our love ain't water under the bridge  Say that our love ain't water under the bridge  It's so cold In your wilderness I want you to be my keeper But not if you are so reckless  If you're gonna let me down, let me down gently Don't pretend that you don't want me Our love ain't water under the bridge If you're gonna let me down, let me down gently Don't pretend that you don't want me Our love ain't water under the bridge  Say it ain't so, say it ain't so Say it ain't so, say it ain't so Say it ain't so, say it ain't so Say it ain't so, say it ain't so Say that our love ain't water under the bridge Say it ain't so, say it ain't so Say it ain't so, say it ain't so Say it ain't so, say it ain't so Say it ain't so, say it ain't so Say that our love ain't water under the bridge Say that our love ain't water under the bridge",0.5,0.3333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.0,0.0,0.25,0.3333333333333333,0.08333333333333333
Diamond Heart,Lady Gaga,Diamond Heart--Lady Gaga,8,21,4,3,9,11,8,4,17,2,30,"Young, wild, American Lookin to be somethin Out of school go-gon For a hundred or two  Some asshole broke me in Wrecked all my innocence Ill just keep go-gon And this dance is on you [Interlude] One, five, ten, lay a million on me before the end of their song  Young, wild, American Cmon baby, do you have a girlfriend? Rain on me on a million Im not flawless, but I gotta diamond heart  Oh, I I might not be flawless but you know I gotta diamond heart Oh, I I might not be flawless but you know I gotta diamond heart  Young wild american Head full of jameson Girls playin bad Cause it doesnt pay to be good  A cruel king made me tough Daddys girls never good enough Ill just keep go-gon Cause this dance is on you  One, five, ten, lay a million on me before the end of their song  Young, wild, American Cmon baby, do you have a girlfriend? Rain on me on a million Im not flawless, but I gotta diamond heart  Oh, I I might not be flawless but you know I gotta diamond heart Oh, I I might not be flawless but you know I gotta diamond heart  Good thing I know what Im worth Want a good thing put the money down first Better get a good look baby Cause soon Im breaking out of here  Young, wild, American Cmon baby, do you have a girlfriend? Rain on me on a million Im not flawless, but I gotta diamond heart  Oh, I I might not be flawless but you know I gotta diamond heart Oh, I I might not be flawless but you know I gotta diamond heart",0.26666666666666666,0.7,0.13333333333333333,0.1,0.3,0.36666666666666664,0.26666666666666666,0.13333333333333333,0.5666666666666667,0.06666666666666667
John Wayne,Lady Gaga,John Wayne--Lady Gaga,23,18,6,5,4,4,5,7,14,14,44,"[Spoken] Its like, I just love a cowboy You know Im just like, I just, I know, its bad But Im just like Can I just like, hang off the back of your horse And can you go a little faster?  3 am, mustang speedin Two lovers, headed for a dead end Too fast Hold tight He laughs Runnin through the red lights Hollerin over, rubber spinnin Big swig, toss another beer can Too lit Tonight Prayin on the moonlight  Every John is just the same Im sick of their city games I crave a real wild man Im strung out on John Wayne  (dat  doo  deet  doe) (dat  doo  deet  doe, dat  doo  deet  doe) Baby lets get high, John Wayne (dat  doo  deet  doe) (dat  doo  deet  doe, dat  doo  deet  doe) Baby lets get high, John Wayne  Blue collar and a red-state treasure Love junkie on a three-day bender His grip, so hard Eyes glare, trouble like a mug shot Charged up, cause the mans on a mission 1-2 ya, the gears are shiftin He called, I cried We broke Racin through the moonlight  Every John is just the same Im sick of their city games I crave a real wild man Im strung out on John Wayne  (dat  doo  deet  doe) (dat  doo  deet  doe, dat  doo  deet  doe) Baby lets get high, John Wayne (dat  doo  deet  doe) (dat  doo  deet  doe, dat  doo  deet  doe) Baby lets get high, John Wayne  So here I go To the eye Of the storm Just to feel your love Knock me over Here I go Into our love storm  (dat  doo  deet  doe) (dat  doo  deet  doe, dat  doo  deet  doe) Baby lets get high, John Wayne (dat  doo  deet  doe) (dat  doo  deet  doe, dat  doo  deet  doe) Baby lets get high, John Wayne",0.5227272727272727,0.4090909090909091,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.09090909090909091,0.11363636363636363,0.1590909090909091,0.3181818181818182,0.3181818181818182
Dancin' In Circles,Lady Gaga,Dancin' In Circles--Lady Gaga,15,8,2,2,4,3,2,15,8,2,26,"Tap down those boots while I beat around Lets funk downtown Tap down those boots while I beat around Funk me downtown  I lay around, touch myself to pass the time I fell down, I wish you were mine I close my eyes Take breath and I picture us in a place I cant recognize [Pre-Chorus] In the fire I call your name out (oh-o-oh-oo-ahh-ahh) Up full night tryin to rub the pain out (oh-o-oh-oo-ahh-ahh)  Im singin Baby dont cry Baby dont cry Im singin dancin in circles, feels good to be lonely Baby dont cry Baby dont cry Im singin dancin in circles, feels good to be lonely  Tap down those boots while I beat around Lets funk downtown Tap down those boots while I beat around Funk me downtown  I fool myself Swirl around as if Im someone else Your hands are mine I do a trick Pretend that I am you until it clicks I come alive Come alive  In the fire I call your name out (call your name out, call your name out) (oh-o-oh-oo-ahh-ahh) (call your name out) Up full night tryin to rub the pain out (oh-o-oh-oo-ahh-ahh) (rub the pain out)  Im singin Baby dont cry Baby dont cry Im singin dancin in circles, feels good to be lonely Baby dont cry Baby dont cry Im singin dancin in circles, feels good to be lonely  Tap down those boots while I beat around Lets funk downtown Tap down those boots while I beat around Funk me downtown Tap down those boots while I beat around Lets funk downtown Tap down those boots while I beat around Funk me downtown  Hurts inside but not this time All the things that are on my mind Vanish as I touch myself Call out loud for you Oh can you hear me singin?  Baby dont cry Baby dont cry Dancin in circles, feels good to be lonely  Baby dont cry Baby dont cry Im singin Dancin in circles, feels good to be lonely  Tap down those boots while I beat around Lets funk downtown Tap down those boots while I beat around Funk me downtown Tap down those boots while I beat around Lets funk downtown Tap down those boots while I beat around Funk me downtown",0.5769230769230769,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.5769230769230769,0.3076923076923077,0.07692307692307693
Hey Girl,Lady Gaga,Hey Girl--Lady Gaga,7,3,4,4,0,5,1,7,3,4,10,"Ahoo-hoo-ahoo-hoo Ahoo-ahoo-ooh-hoo Oo-hoo-ahoo-hoo-oo Ooh!  Hey girl, can you hear me? Are you holding out your heart? Hey girl, do you feel me? Sometimes I go too far Hey girl, it aint easy I know its pulling me apart But darlin, dont you leave me Baby, dont you leave me  Hey girl, hey girl We can make it easy if we lift each other Hey girl, hey girl We dont need to keep on one-in up another Hey girl, hey girl Hey girl, hey girl If you lose your way Just know that I got you Just know that I got you  Lady is it lonely? I been callin out your name Tell me that you need me cause I need you just the same Everyday a heartache Im just tryin to keep it sane But I know you believe me Baby dont you leave me  Hey girl, hey girl We can make it easy if we lift each other Hey girl, hey girl We dont need to keep on one-in up another Hey girl,hey girl Hey girl,hey girl If you lose your way Just know that I got you  Help me hold my hair back Walk me home cause I cant find a cab And we dance down the bowery Held hands like we were 17 again And then its 4am The sun is creepin up again Dont you leave me Oh darling dont you leave me  Hey girl, hey girl We can make it easy if we lift each other Hey girl, hey girl We dont need to keep on one-in up another Hey girl, hey girl Hey girl, hey girl If you lose your way Just know that I got you  Just know that Just know that I got you Just know that Just know that Just know that Help me hold my hair back Walk me home cause I cant find a cab And we dance down the bowery Held hands like we were 17 again",0.7,0.3,0.4,0.4,0.0,0.5,0.1,0.7,0.3,0.4
